reaction_id,pred_solvents,pred_temp_bin,pred_time_bin,pred_catalyst_present
RXNTEST_55953da238fa,NONE,room,overnight,0
RXNTEST_79bcc29d065c,NONE,hot,medium,0
RXNTEST_601642a77ba8,O|O1CCOCC1,hot,short,1
RXNTEST_2ff7af6abbb7,NONE,hot,long,0
RXNTEST_1e733ec2305b,CO|C(C)O,room,short,1
RXNTEST_8eb68725541b,CO|C(C)O,room,short,1
RXNTEST_cc6e350e14a3,CO,room,medium,1
RXNTEST_20fd632e8708,C1(=CC=CC=C1)C,hot,medium,1
RXNTEST_ccd2a586432f,NONE,hot,long,0
RXNTEST_5aa9e987218b,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_6d3f9dcd1017,CO|C(C)O,room,short,1
RXNTEST_10c1583350e6,NONE,warm,short,0
RXNTEST_dbdc7265095b,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_2055f52f0ded,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_cf32139f8f20,NONE,warm,medium,0
RXNTEST_465a0a36df0d,CN(C)C=O|C(Cl)Cl|ClCCl|O1CCCC1|CN(C=O)C,room,long,0
RXNTEST_00a22f622613,NONE,room,long,0
RXNTEST_0bfd8cca35e3,CN(C)C=O|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_d9f476e4b2b8,C1CCOC1,cold,short,0
RXNTEST_6aeed0f03790,CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_dab11ecddccb,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,very_short,1
RXNTEST_2a983d1b5404,NONE,room,long,0
RXNTEST_b51837285155,CO|O,room,medium,0
RXNTEST_3080665cc5c3,NONE,warm,short,0
RXNTEST_9679dd864411,O1CCOCC1,hot,short,1
RXNTEST_bf1ab5ca4fc2,NONE,warm,long,0
RXNTEST_f935dd6b41f3,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_6f55a3cd203e,NONE,room,overnight,0
RXNTEST_61e387dda16a,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_f05a50e31a1b,C(Cl)Cl,room,overnight,0
RXNTEST_9ca9a9ca1ad5,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_b28433799fc9,C1CCOC1|C(Cl)Cl|ClCCl|O1CCCC1,cryogenic,short,0
RXNTEST_5c7b9c372d37,C1CCOC1,cold,long,0
RXNTEST_0d248a7b083d,C1CCOC1|O1CCCC1,cryogenic,medium,0
RXNTEST_7f797636042e,NONE,room,medium,1
RXNTEST_4faf5eaebe0a,O1CCOCC1,hot,short,1
RXNTEST_f6e7e3deab5b,NONE,room,short,0
RXNTEST_1634b02de7fe,NONE,warm,overnight,1
RXNTEST_570bf0e88c87,NONE,room,short,0
RXNTEST_7ef0d3ac686e,CN(C)C=O,hot,long,0
RXNTEST_a468eccec0f3,NONE,hot,overnight,0
RXNTEST_ffe29f9c1880,O1CCOCC1,hot,overnight,1
RXNTEST_ca4db9171f26,CO,room,short,0
RXNTEST_afa9876e3b09,C1CCOC1|O,warm,long,0
RXNTEST_a1e06e6beff8,CO|C(C)O,room,medium,1
RXNTEST_bf435061e1b9,C(Cl)Cl,room,short,0
RXNTEST_054c8f394785,O1CCOCC1,hot,long,1
RXNTEST_2080c72c7a50,C1CCOC1|C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_aebd45ce3bed,CN(C)C=O,warm,long,0
RXNTEST_f3f32021c892,CN(C)C=O,warm,medium,0
RXNTEST_f6c70acc866f,NONE,room,very_short,1
RXNTEST_166c23521fcc,NONE,cold,medium,0
RXNTEST_cca6b4462679,NONE,warm,short,1
RXNTEST_2f6dcba39857,NONE,hot,long,1
RXNTEST_8da0d1bb178d,NONE,warm,short,0
RXNTEST_40eef9534f3b,CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_e77287f0a162,C(Cl)Cl,room,medium,0
RXNTEST_4220e452d769,CO,room,short,0
RXNTEST_a310e793ffa2,CO,room,short,0
RXNTEST_389d955768c9,CN(C)C=O,warm,long,0
RXNTEST_faac39ccb586,CO,warm,medium,1
RXNTEST_f3f01018ca53,NONE,room,very_short,1
RXNTEST_5e9100b07393,NONE,hot,medium,0
RXNTEST_c4b1c457c911,NONE,room,long,0
RXNTEST_f4d3e041d0ad,O1CCOCC1,hot,long,0
RXNTEST_44a19a84c4ff,NONE,warm,long,1
RXNTEST_ef1e135ec63f,C(Cl)Cl,room,short,0
RXNTEST_d0d186d6a48c,NONE,room,medium,1
RXNTEST_64362e2c3f7b,NONE,room,long,0
RXNTEST_7d9e7aaa62d2,C(Cl)Cl|CO|ClCCl,room,short,1
RXNTEST_ce03829b407d,NONE,room,short,0
RXNTEST_e5dd34a96370,C(Cl)Cl,room,short,0
RXNTEST_516d312d11a7,NONE,hot,medium,0
RXNTEST_4c9367540944,NONE,room,medium,0
RXNTEST_4e1735a48da3,CN(C)C=O,room,overnight,1
RXNTEST_15364e416b43,C1CCOC1,cryogenic,very_short,0
RXNTEST_f546afce2bdd,NONE,room,short,0
RXNTEST_256bb24c6dc8,CN(C)C=O|C(Cl)Cl,room,medium,0
RXNTEST_cba528333cd0,NONE,hot,medium,0
RXNTEST_97e1d7a7a107,O1CCOCC1,hot,medium,1
RXNTEST_49a6597aa2e9,NONE,room,short,0
RXNTEST_b3c2a48bdf52,NONE,hot,medium,0
RXNTEST_73c829bc1263,NONE,warm,short,0
RXNTEST_f72153bf7c2d,NONE,room,long,0
RXNTEST_bf2b345c3669,NONE,warm,long,1
RXNTEST_00cb549297bb,O|O1CCOCC1,hot,medium,1
RXNTEST_5b036eccfcb6,C(C)O,warm,medium,1
RXNTEST_d03a5595b5e6,C1CCOC1|O1CCCC1,room,overnight,0
RXNTEST_d0cef1a15537,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_65de15705cf2,NONE,room,short,0
RXNTEST_8b79475b6724,NONE,room,long,0
RXNTEST_3e9a0675c916,NONE,room,short,1
RXNTEST_9adb8680155b,C1(=CC=CC=C1)C,hot,medium,1
RXNTEST_7cf8c6663b73,C(Cl)Cl,room,long,0
RXNTEST_7eb5ec2cbe11,O1CCOCC1,warm,short,1
RXNTEST_6652aec58cce,NONE,hot,long,0
RXNTEST_b31bf3285e6d,C(Cl)Cl,room,medium,0
RXNTEST_b2cb7b90d65e,NONE,room,medium,0
RXNTEST_7a0cad514843,C1CCOC1,room,short,0
RXNTEST_578ac4ddb023,CN(C)C=O,warm,short,0
RXNTEST_7595fe508a8f,NONE,cold,medium,0
RXNTEST_7bf06c1fff17,NONE,room,long,0
RXNTEST_7818e0d0e074,NONE,cold,short,0
RXNTEST_243588e97fb9,C1CCOC1|O1CCCC1,cold,short,0
RXNTEST_de07a3c5a238,CO,room,long,0
RXNTEST_889822ce5c0d,NONE,room,short,1
RXNTEST_86d39e615ab3,CN(C)C=O|C(Cl)Cl|CN(C=O)C,room,short,0
RXNTEST_71d214a29aaa,CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_0e148d58f3a3,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_50287b68b972,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_8a404e353df2,C(Cl)Cl,room,short,0
RXNTEST_6390fcb770a9,NONE,room,overnight,0
RXNTEST_80cddfc85925,C(Cl)Cl|ClCCl,room,long,0
RXNTEST_b1552492a922,O1CCOCC1,hot,medium,1
RXNTEST_36f1b53eb8d5,NONE,hot,short,0
RXNTEST_717a78daca26,NONE,warm,medium,1
RXNTEST_498dcd6094fd,CO,room,short,1
RXNTEST_4dc70e1f5eb3,NONE,room,overnight,0
RXNTEST_236add494972,NONE,room,short,0
RXNTEST_846652bf57cd,NONE,hot,long,1
RXNTEST_dfc410d78c14,CN(C)C=O,warm,medium,0
RXNTEST_a916387077a7,CO,room,overnight,1
RXNTEST_2fb990f2548f,C(C)O,warm,short,1
RXNTEST_d43a016adefc,NONE,room,short,0
RXNTEST_f3701adc7601,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_b30f310fcf82,CN(C)C=O,room,long,0
RXNTEST_448513a2a41b,CN(C)C=O|CN(C=O)C,room,long,0
RXNTEST_6af7a111c964,NONE,hot,very_long,0
RXNTEST_6a22822fecc7,CO,room,short,0
RXNTEST_3df03f94b956,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_62bf72ced5f3,CO,room,short,0
RXNTEST_ab813044f60f,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_806c3295f4df,NONE,room,long,0
RXNTEST_955933180fff,NONE,cold,short,0
RXNTEST_cf766ccd610d,NONE,room,short,0
RXNTEST_c0d18f2a6803,NONE,warm,short,0
RXNTEST_03c5111ffc15,C(C)O,warm,medium,1
RXNTEST_b72be0ef93fe,CO,room,short,0
RXNTEST_e15c3c5c3d92,O1CCOCC1,warm,short,1
RXNTEST_3748fca33572,NONE,room,long,0
RXNTEST_95847f7a7ec4,NONE,room,medium,1
RXNTEST_15e2f2da079b,CO,room,medium,1
RXNTEST_5430c21ac3d7,NONE,room,medium,0
RXNTEST_a5766adf42b7,CN(C)C=O|C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_8978ec664f56,NONE,room,short,0
RXNTEST_1c4e47d633ad,NONE,warm,short,0
RXNTEST_fcc27fe21491,NONE,room,long,0
RXNTEST_c3ced3864ffd,CN(C)C=O,room,long,0
RXNTEST_44013bc54acc,C1CCOC1|CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_0f5e6feafe53,CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_8bbb06b5deaa,NONE,cold,long,0
RXNTEST_f3720cb332ea,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_af1a5e481112,CO,room,long,1
RXNTEST_c089b41f249a,CN(C)C=O,hot,overnight,0
RXNTEST_b98acc35120c,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_fd4a7012bc98,NONE,warm,overnight,1
RXNTEST_d5fe5969706b,C(Cl)Cl|ClCCl,room,medium,0
RXNTEST_c2539c0eba43,CO,room,long,1
RXNTEST_196028d4741f,NONE,warm,medium,0
RXNTEST_80f9dab098c9,O1CCOCC1,hot,overnight,1
RXNTEST_26328a2320b9,C1CCOC1,room,short,0
RXNTEST_de59e6c4a7d4,C1CCOC1,warm,medium,0
RXNTEST_1c38e766bc6d,CN(C)C=O,room,medium,0
RXNTEST_1a01ba58af8b,CO,room,short,0
RXNTEST_1206f054e3e5,CN(C)C=O|CN(C=O)C,room,long,0
RXNTEST_e69c41473164,NONE,hot,medium,0
RXNTEST_81a035f00826,NONE,room,short,0
RXNTEST_2cf76d5eee30,CN(C)C=O,warm,overnight,0
RXNTEST_64b204b99cc6,CN(C)C=O,warm,overnight,0
RXNTEST_08bdd11baf35,NONE,warm,overnight,0
RXNTEST_3317d9083771,NONE,hot,medium,0
RXNTEST_537055b666e9,C1CCOC1|CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_338966c6e81f,C1CCOC1|O1CCCC1,cryogenic,very_short,0
RXNTEST_a20ad220d9da,NONE,hot,short,0
RXNTEST_87bffaa13948,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_ac208a7aa57c,C1(=CC=CC=C1)C|O1CCOCC1,hot,overnight,1
RXNTEST_e1e0ea79f641,NONE,hot,long,0
RXNTEST_828b9075dc0d,C(Cl)Cl,room,short,0
RXNTEST_fac1046238d4,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_7f5dd12076c7,NONE,room,short,0
RXNTEST_7a442af85eab,NONE,cold,short,0
RXNTEST_48937a12e86c,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_030083ef76a8,NONE,room,overnight,0
RXNTEST_bc17205b39dd,NONE,room,short,0
RXNTEST_beaf1626781d,O1CCOCC1,warm,medium,1
RXNTEST_0fea60191a81,O1CCOCC1,hot,medium,1
RXNTEST_4488005177a3,CN(C)C=O|C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_50873c4007ab,C1(=CC=CC=C1)C,hot,long,1
RXNTEST_fb952df1dff3,C1CCOC1,room,short,0
RXNTEST_2e7a2748ed19,NONE,hot,short,0
RXNTEST_919411d63d88,NONE,room,medium,0
RXNTEST_fc536a136b6f,O1CCOCC1,hot,medium,1
RXNTEST_55d631b34f59,NONE,room,short,0
RXNTEST_4be9178b3413,C1CCOC1|O1CCCC1,cold,short,0
RXNTEST_2b9a2e0f8abd,NONE,warm,medium,1
RXNTEST_2b732db8047d,C1CCOC1|C(Cl)Cl|ClCCl|O1CCCC1,cryogenic,short,0
RXNTEST_286ff0b447aa,NONE,hot,short,0
RXNTEST_afb63e37bb02,C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_15fb9e53f816,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_d4137f6874af,CN(C)C=O,room,long,0
RXNTEST_363695b1b94e,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_e66c28e5c919,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_3319a1b06b8c,NONE,room,short,0
RXNTEST_5a8793ab8973,NONE,hot,very_short,0
RXNTEST_91cea3493c88,NONE,hot,short,0
RXNTEST_f41449e8a506,NONE,room,overnight,0
RXNTEST_74f5c362b3fb,NONE,room,short,0
RXNTEST_374b9bb52adb,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_a44985424925,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_5e759b79a7ca,O1CCOCC1,hot,long,1
RXNTEST_ad30fb7bad41,C(Cl)Cl,room,medium,0
RXNTEST_e36abdba3216,NONE,room,long,0
RXNTEST_c310ab587b0a,C(Cl)Cl,room,medium,0
RXNTEST_2f75e6cd8e0d,NONE,warm,short,0
RXNTEST_3f36e1c243e3,CN(C)C=O,room,short,0
RXNTEST_b78f0e4dc8c8,C(Cl)Cl|ClCCl,room,medium,0
RXNTEST_a8ca47078167,CO,room,short,0
RXNTEST_badc065603fa,NONE,room,short,0
RXNTEST_b5c1ae0c33ba,C(Cl)Cl,room,overnight,1
RXNTEST_f53258213a6e,O1CCOCC1,hot,long,1
RXNTEST_418575a1164c,CN(C)C=O|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_1e34ddf32b7c,NONE,warm,short,1
RXNTEST_fc522067620c,NONE,room,overnight,1
RXNTEST_02a800847d0f,NONE,room,medium,0
RXNTEST_ca41892eb795,NONE,hot,medium,0
RXNTEST_f270cacdd7fb,NONE,room,long,0
RXNTEST_71bb26675029,O1CCOCC1,hot,medium,1
RXNTEST_d6262a3324a2,C1CCOC1|O1CCCC1,cryogenic,medium,0
RXNTEST_1c0c6ac3ea5b,NONE,hot,short,0
RXNTEST_ea17bb3cc10a,NONE,room,short,0
RXNTEST_ad9989f20fd6,CN(C)C=O,hot,long,0
RXNTEST_3fa7373dd48f,NONE,cold,short,0
RXNTEST_ea674051fcf5,NONE,warm,short,0
RXNTEST_d219b0835c8a,O1CCOCC1,hot,overnight,1
RXNTEST_2317df6d88a0,CN(C)C=O|O,warm,short,0
RXNTEST_f9faf2e6e3a6,NONE,room,medium,0
RXNTEST_d85ba82f16f2,NONE,room,long,0
RXNTEST_8545935b9cd9,NONE,room,long,0
RXNTEST_988985177d18,NONE,warm,short,1
RXNTEST_6fa7ba68c8a8,NONE,room,long,0
RXNTEST_901126264a8d,NONE,hot,short,0
RXNTEST_7ca40a3b38a9,NONE,room,long,0
RXNTEST_f2a2018c34e9,NONE,room,short,0
RXNTEST_74f91e781844,CN(C)C=O,hot,overnight,0
RXNTEST_da2e1ea11a3f,O1CCOCC1,hot,long,1
RXNTEST_588b0a523b3d,O1CCOCC1,room,short,1
RXNTEST_53933113e38f,NONE,hot,long,0
RXNTEST_24ac1c20dc80,C1CCOC1|C(Cl)Cl|ClCCl|O1CCCC1,room,short,0
RXNTEST_8283091c08a6,O1CCOCC1,hot,overnight,1
RXNTEST_0a555bc1c4b2,NONE,room,long,0
RXNTEST_94384fb0d9b6,NONE,room,very_long,0
RXNTEST_2547bb1305da,NONE,room,short,0
RXNTEST_832bd9123e75,CN(C)C=O,room,overnight,0
RXNTEST_df1b035e94ef,NONE,room,short,0
RXNTEST_fa84d3ded415,C1CCOC1,room,overnight,0
RXNTEST_014e59055822,NONE,hot,short,0
RXNTEST_b53582faf6e0,C(Cl)Cl,cryogenic,short,0
RXNTEST_184616b6a05d,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_c962cdece936,NONE,cold,short,0
RXNTEST_1eecfd63f8e5,NONE,hot,long,0
RXNTEST_306e0df256ff,CN(C)C=O,hot,long,0
RXNTEST_f1c88136c424,CN(C)C=O,warm,medium,0
RXNTEST_7b04ba5f1203,C1CCOC1|C(Cl)Cl,cold,short,0
RXNTEST_1376e7d34b84,NONE,hot,long,0
RXNTEST_4aafe83defca,CN(C)C=O,hot,long,0
RXNTEST_52c9f3dd9697,CN(C)C=O,warm,short,0
RXNTEST_120d1e52241f,NONE,room,long,0
RXNTEST_59c7f1d93d97,CN(C)C=O,room,short,0
RXNTEST_22d60f3d40c0,NONE,hot,short,1
RXNTEST_89ff18ae0188,NONE,room,long,0
RXNTEST_03ec10df2530,C1CCOC1|CN(C)C=O|C(Cl)Cl|ClCCl|CN(C=O)C,room,long,0
RXNTEST_71cb37c9b8fd,C1CCOC1|O1CCCC1,cryogenic,very_short,0
RXNTEST_80422d258c5c,O1CCOCC1,hot,long,1
RXNTEST_7e74e34967a8,C1CCOC1|O1CCCC1,room,short,0
RXNTEST_bc9c2d9fa5c9,CO,room,short,0
RXNTEST_1f03ce3bac10,NONE,room,short,0
RXNTEST_4786befda472,NONE,hot,short,0
RXNTEST_cfe5b3e3b51e,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_ba0afe98f96a,C1CCOC1|C(Cl)Cl,room,short,0
RXNTEST_647697397cb9,CO,room,very_short,1
RXNTEST_790e328afd18,NONE,room,short,0
RXNTEST_c5c8f35c57b0,NONE,hot,medium,1
RXNTEST_bfde9055ec88,O1CCOCC1,warm,short,1
RXNTEST_c6a410e4f94a,NONE,hot,short,0
RXNTEST_1ce1ec695c28,NONE,room,long,1
RXNTEST_b10089bdc2d1,NONE,room,very_long,0
RXNTEST_ce39c6922397,NONE,room,short,0
RXNTEST_f4e3322f3cf6,C1(=CC=CC=C1)C|O1CCOCC1,hot,very_short,1
RXNTEST_45da5d6c41c5,NONE,room,long,1
RXNTEST_168ed57b96d1,NONE,hot,long,1
RXNTEST_312398d0dcac,O1CCOCC1,hot,overnight,1
RXNTEST_429003f0f25b,O|O1CCOCC1,hot,medium,1
RXNTEST_96b7c9913a2a,O1CCOCC1,hot,medium,1
RXNTEST_5f1b53e05144,NONE,warm,medium,0
RXNTEST_f21b7c88dbc1,NONE,warm,medium,0
RXNTEST_595ccc761abd,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_ad18524a1cd6,CN(C)C=O,warm,overnight,0
RXNTEST_c99fa39a0e0c,NONE,warm,short,0
RXNTEST_55a9efe4c4f8,NONE,hot,short,0
RXNTEST_bd6f51ccaa77,C(Cl)Cl,room,short,0
RXNTEST_2f97a09b7a4f,NONE,room,long,0
RXNTEST_7e8c813b59be,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_749474f084df,NONE,room,medium,1
RXNTEST_a09154bdd0eb,NONE,warm,short,1
RXNTEST_1b93fd960af1,CO,room,long,0
RXNTEST_400de8ecc69e,NONE,room,medium,1
RXNTEST_f14de4eaa791,CO|C(C)O,warm,medium,1
RXNTEST_0545f8d4a445,NONE,room,long,0
RXNTEST_306139b3246d,NONE,cold,long,0
RXNTEST_c1a768944c27,NONE,hot,long,1
RXNTEST_cd7376ee6445,NONE,room,short,0
RXNTEST_b6892e42ac5e,CO,room,long,1
RXNTEST_0055918d9211,NONE,hot,short,1
RXNTEST_ca26dacf4b85,CN(C)C=O|CN(C=O)C,room,medium,0
RXNTEST_74f989e0b026,CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_cc4bdcbc49ea,NONE,hot,very_short,1
RXNTEST_9937f4c5875b,CN(C)C=O|CN(C=O)C,room,overnight,0
RXNTEST_e2b675d29588,CO,room,short,1
RXNTEST_e0df8b2914c5,C(Cl)Cl,room,short,0
RXNTEST_32a8a7f08212,NONE,room,medium,0
RXNTEST_e41127233c56,O1CCOCC1,hot,short,1
RXNTEST_90924ff58f7e,NONE,room,short,0
RXNTEST_b95ac1ab01ff,C1CCOC1|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_6318547cb133,NONE,hot,long,1
RXNTEST_604ca3a82fbb,NONE,hot,long,0
RXNTEST_fea093dfb5b0,NONE,room,short,0
RXNTEST_385f65652e3b,NONE,room,overnight,0
RXNTEST_49ada08d789b,CN(C)C=O|CO,room,short,0
RXNTEST_b2c805a48c26,CN(C)C=O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_76295c2c3fbc,NONE,room,medium,1
RXNTEST_2b1237ba1127,NONE,room,overnight,0
RXNTEST_5d5b8c48e3e6,NONE,room,long,0
RXNTEST_df1c79676374,O1CCOCC1,hot,long,1
RXNTEST_4a57b6313296,NONE,hot,medium,0
RXNTEST_7310496e7fdb,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_425b0a037025,O1CCOCC1,hot,medium,1
RXNTEST_6100cf9cb41f,NONE,warm,short,0
RXNTEST_735684f3ab7a,C1CCOC1|CO|O,room,medium,0
RXNTEST_aeae67d8dc70,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_419a1bfb3219,NONE,room,medium,0
RXNTEST_1a87819518d7,NONE,warm,very_long,1
RXNTEST_1d55c2f01e25,NONE,warm,medium,1
RXNTEST_33c15614b84f,O|O1CCOCC1,hot,short,1
RXNTEST_1394eee29758,C(Cl)Cl|ClCCl,room,long,0
RXNTEST_1ac0856512a5,C1CCOC1,room,very_short,0
RXNTEST_5cd41ab8df73,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_5e8bd1b1f825,NONE,room,long,1
RXNTEST_ded2dfabd41f,CO,room,short,1
RXNTEST_3571a4273a7e,NONE,room,long,0
RXNTEST_d5739bae0c84,NONE,hot,long,0
RXNTEST_aa4f3456d023,NONE,room,very_long,0
RXNTEST_05e2d1a149de,NONE,warm,long,0
RXNTEST_d42d25798ae3,NONE,hot,medium,1
RXNTEST_8a6e95432cf1,NONE,room,long,1
RXNTEST_82d739f9df9c,CO|O,room,long,0
RXNTEST_3b5181f20c00,NONE,hot,short,0
RXNTEST_7c8a36f2d70b,NONE,room,short,0
RXNTEST_57466f2950a5,NONE,hot,medium,0
RXNTEST_15a5650e1948,NONE,room,long,0
RXNTEST_0038f01b2f2f,O1CCOCC1,hot,medium,1
RXNTEST_24c429ccc641,CO,room,overnight,1
RXNTEST_8889f4c8d304,NONE,room,medium,0
RXNTEST_7c0eeb1314cb,NONE,hot,very_long,0
RXNTEST_ab16a1f35bf5,NONE,room,short,0
RXNTEST_c640237a72bf,C1CCOC1|C(Cl)Cl|ClCCl,cold,short,0
RXNTEST_8056aad3aeee,C1(=CC=CC=C1)C|O1CCOCC1,hot,very_short,1
RXNTEST_e419b879b20f,CN(C)C=O|CN(C=O)C,room,long,0
RXNTEST_d6ce49f1387b,NONE,room,long,0
RXNTEST_e109b508021b,NONE,warm,long,1
RXNTEST_93a87333820f,NONE,hot,short,0
RXNTEST_da6ae3dadeb6,NONE,room,short,0
RXNTEST_f5ac27c6db35,CN(C)C=O,hot,long,0
RXNTEST_d116cc2ab476,CN(C)C=O|C(Cl)Cl,room,long,0
RXNTEST_95fac559d2ce,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_2384a34c78cc,CO,room,short,1
RXNTEST_050d5f9a9604,C(Cl)Cl,room,medium,0
RXNTEST_529044c5f342,CN(C)C=O,room,long,0
RXNTEST_b00af592295b,CO,room,medium,1
RXNTEST_eed92702ed9c,NONE,hot,very_short,1
RXNTEST_695bc4f9fdec,NONE,room,overnight,0
RXNTEST_26ba3ade2aef,NONE,room,short,0
RXNTEST_e7201a1a63ce,CN(C)C=O,warm,overnight,0
RXNTEST_b05069db330c,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_a9faa077b42e,CN(C)C=O,warm,long,0
RXNTEST_433bdd9dfef3,NONE,hot,long,0
RXNTEST_72f73adba3af,CN(C)C=O,room,short,0
RXNTEST_f5be810844e3,C1CCOC1|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_ab467e9ea845,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_49eeb095ef09,C(Cl)Cl,room,short,0
RXNTEST_35bb770befb7,NONE,room,short,0
RXNTEST_f8bdaea9e091,C(Cl)Cl,room,long,0
RXNTEST_322bd2c0fca3,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_a02fee31b6cb,NONE,room,very_long,0
RXNTEST_6124bafabb34,O1CCOCC1,hot,long,1
RXNTEST_025c7c3b336c,O1CCOCC1,hot,medium,1
RXNTEST_d098dc03dd5a,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_2d80de4b5156,NONE,room,medium,1
RXNTEST_f8965ef4fd00,NONE,room,medium,0
RXNTEST_e953778babc8,NONE,warm,long,1
RXNTEST_903a76f996f5,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_23ca07411953,NONE,room,long,0
RXNTEST_c46d9c7a9b0a,NONE,hot,long,1
RXNTEST_11594ae719b1,CN(C)C=O|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_e971088eb7d9,C1CCOC1|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_854f67557658,NONE,room,short,0
RXNTEST_f55ca9500fba,NONE,room,short,1
RXNTEST_833148dcc45a,NONE,warm,short,0
RXNTEST_5d8cc7003d84,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_32aae9ad5536,C(C)O,warm,short,1
RXNTEST_15e7e70563ec,NONE,room,overnight,0
RXNTEST_9cc36eadec0e,C(Cl)Cl|ClCCl,cold,overnight,0
RXNTEST_4ecf2d9c3e40,CN(C)C=O,room,very_long,0
RXNTEST_85286b59680e,NONE,hot,short,1
RXNTEST_3c2f7f8c1ec3,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_d6fd20ab7626,NONE,room,short,0
RXNTEST_fd703f507482,CO,warm,short,0
RXNTEST_f4f709093417,NONE,warm,medium,0
RXNTEST_58f0ba10cc18,O|C1(=CC=CC=C1)C|O1CCOCC1,warm,medium,1
RXNTEST_672b6ad7ab97,NONE,room,long,0
RXNTEST_2527808eaa3f,NONE,room,medium,0
RXNTEST_5643505ea0e2,NONE,hot,medium,0
RXNTEST_4a34f19d9712,CN(C)C=O,hot,very_long,0
RXNTEST_162dcb77904f,NONE,room,medium,0
RXNTEST_2343676e1151,O1CCOCC1,hot,short,1
RXNTEST_9ff1252c5272,C(Cl)Cl|ClCCl,room,long,0
RXNTEST_f8cc537db118,NONE,room,long,0
RXNTEST_1912a3ef86cd,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_33a0e13257c0,NONE,hot,overnight,0
RXNTEST_49010f1f71ea,CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_5b8466c4cc82,C1CCOC1|CN(C)C=O|C(Cl)Cl,room,overnight,0
